country,year,sex,value,quality_wstatus,quality_obs_flag,quality_conf_status,dataflow,last_update,freq,unit,age
Switzerland,2017,Males,8.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Switzerland,2018,Males,7.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Switzerland,2019,Males,7.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Switzerland,2020,Males,8.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Switzerland,2021,Males,7.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Switzerland,2022,Males,8.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Switzerland,2023,Males,8.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Switzerland,2024,Males,9.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2005,Males,6.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2006,Males,7.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2007,Males,6.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2008,Males,5.8,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2009,Males,6.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2010,Males,5.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2011,Males,6.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2012,Males,7.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2013,Males,8.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2014,Males,7.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2015,Males,9.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2016,Males,8.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2017,Males,8.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2018,Males,7.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2019,Males,6.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2020,Males,8.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2021,Males,6.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2022,Males,7.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2023,Males,7.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2024,Males,6.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Cyprus,2025,Males,5.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2005,Males,3.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2006,Males,3.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2007,Males,3.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2008,Males,3.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2009,Males,3.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2010,Males,3.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2011,Males,4.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2012,Males,4.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2013,Males,3.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2014,Males,3.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2015,Males,3.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2016,Males,3.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2017,Males,3.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2018,Males,3.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2019,Males,3.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2020,Males,3.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2021,Males,3.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2022,Males,3.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2023,Males,3.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2024,Males,3.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Czechia,2025,Males,3.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2005,Males,4.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2006,Males,4.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2007,Males,6.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2008,Males,6.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2009,Males,6.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2010,Males,6.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2011,Males,7.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2012,Males,6.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2013,Males,7.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2014,Males,8.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2015,Males,8.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2016,Males,8.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2017,Males,8.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2018,Males,8.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2019,Males,6.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2020,Males,8.6,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2021,Males,8.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2022,Males,7.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2023,Males,6.7,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2024,Males,6.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Germany,2025,Males,6.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2005,Males,4.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2006,Males,5.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2007,Males,4.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2008,Males,5.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2009,Males,7.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2010,Males,7.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2011,Males,7.2,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2012,Males,6.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2013,Males,5.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2014,Males,4.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2015,Males,6.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2016,Males,5.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2017,Males,6.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2018,Males,6.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2019,Males,6.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2020,Males,6.8,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2021,Males,6.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2022,Males,6.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2023,Males,6.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2024,Males,6.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Denmark,2025,Males,6.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2005,Males,6.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2006,Males,6.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2007,Males,6.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2008,Males,6.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2009,Males,6.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2010,Males,5.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2011,Males,6.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2012,Males,6.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2013,Males,6.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2014,Males,11.7,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2015,Males,10.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2016,Males,9.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2017,Males,9.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2018,Males,9.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2019,Males,11.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2020,Males,11.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2021,Males,11.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2022,Males,11.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2023,Males,11.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2024,Males,11.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Estonia,2025,Males,11.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2005,Males,13.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2006,Males,14.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2007,Males,15.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2008,Males,15.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2009,Males,16.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2010,Males,16.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2011,Males,13.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2012,Males,16.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2013,Males,13.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2014,Males,15.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2015,Males,15.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2016,Males,15.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2017,Males,15.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2018,Males,12.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2019,Males,11.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2020,Males,12.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2021,Males,13.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2022,Males,12.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2023,Males,11.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2024,Males,13.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Greece,2025,Males,12.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2005,Males,11.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2006,Males,11.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2007,Males,11.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2008,Males,12.1,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2009,Males,12.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2010,Males,11.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2011,Males,11.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2012,Males,11.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2013,Males,10.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2014,Males,12.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2015,Males,14.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2016,Males,13.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2017,Males,13.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2018,Males,13.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2019,Males,13.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2020,Males,12.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2021,Males,13.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2022,Males,12.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2023,Males,12.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2024,Males,12.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Spain,2025,Males,12.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2005,Males,3.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2006,Males,4.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2007,Males,4.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2008,Males,5.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2009,Males,4.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2010,Males,4.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2011,Males,4.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2012,Males,4.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2013,Males,4.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2014,Males,3.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2015,Males,4.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2016,Males,3.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2017,Males,2.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2018,Males,3.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2019,Males,2.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2020,Males,3.3,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2021,Males,3.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2022,Males,2.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2023,Males,3.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2024,Males,3.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Finland,2025,Males,3.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2005,Males,7.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2006,Males,6.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2007,Males,7.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2008,Males,7.1,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2009,Males,7.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2010,Males,6.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2011,Males,7.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2012,Males,8.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2013,Males,8.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2014,Males,8.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2015,Males,8.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2016,Males,8.2,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2017,Males,7.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2018,Males,7.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2019,Males,7.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2020,Males,7.5,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2021,Males,6.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2022,Males,7.5,Employed persons,b,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2023,Males,7.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2024,Males,8.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
France,2025,Males,8.4,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2010,Males,7.6,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2011,Males,7.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2012,Males,6.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2013,Males,7.5,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2014,Males,7.1,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2015,Males,7.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2016,Males,6.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2017,Males,6.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2018,Males,6.0,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2019,Males,5.7,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2020,Males,5.8,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
Croatia,2021,Males,5.9,Employed persons,,,ESTAT:TESOV110(1.0),2024-04-26 23:00:00,Annual,Percentage,18 years or over
